"No.","Time","Source","Destination","Protocol","Length","Info"
"8273","32.358067","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8274","32.358253","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8275","32.358336","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8276","32.358406","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8277","32.358472","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8278","32.358567","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8279","32.358636","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8280","32.358702","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8281","32.358767","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8282","32.358834","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8283","32.358902","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8284","32.359014","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8285","32.359078","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8286","32.359170","57.144.100.192","192.168.137.7","UDP","570","443  >  36465 Len=528"
"8287","32.359392","192.168.137.7","57.144.100.192","UDP","174","36465  >  443 Len=132"
"8288","32.359392","192.168.137.7","57.144.100.192","UDP","78","36465  >  443 Len=36"
"8289","32.366718","192.168.137.7","57.144.100.192","UDP","174","36465  >  443 Len=132"
"8290","32.366718","192.168.137.7","57.144.100.192","UDP","174","36465  >  443 Len=132"
"8291","32.367254","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8292","32.500208","57.144.192.196","192.168.137.7","UDP","90","443  >  46629 Len=48"
"8293","32.500422","57.144.100.192","192.168.137.7","UDP","122","443  >  36465 Len=80"
"8294","32.500546","57.144.100.192","192.168.137.7","UDP","122","443  >  36465 Len=80"
"8295","32.500631","57.144.100.192","192.168.137.7","UDP","1274","443  >  36465 Len=1232"
"8296","32.500711","57.144.100.192","192.168.137.7","UDP","1018","443  >  48513 Len=976"
"8297","32.500788","57.144.100.192","192.168.137.7","UDP","1274","443  >  48513 Len=1232"
"8298","32.508443","192.168.137.7","57.144.100.192","UDP","174","36465  >  443 Len=132"
"8299","32.512591","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"8300","32.512591","192.168.137.7","57.144.100.192","UDP","78","48513  >  443 Len=36"
"8301","32.521417","157.240.17.39","192.168.137.7","TCP","66","443  >  36552 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3965787481 TSecr=763940935"
"8302","32.521542","157.240.17.39","192.168.137.7","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"8303","32.521610","157.240.17.39","192.168.137.7","TLSv1.3","1446","Application Data"
"8304","32.521674","157.240.17.39","192.168.137.7","TLSv1.3","604","Application Data"
"8305","32.530886","192.168.137.7","157.240.17.39","TCP","66","36552  >  443 [ACK] Seq=518 Ack=1381 Win=68608 Len=0 TSval=763941137 TSecr=3965787482"
"8306","32.531825","192.168.137.7","157.240.17.39","TCP","66","36552  >  443 [ACK] Seq=518 Ack=2761 Win=71168 Len=0 TSval=763941138 TSecr=3965787482"
"8307","32.531825","192.168.137.7","157.240.17.39","TCP","66","36552  >  443 [ACK] Seq=518 Ack=3299 Win=74240 Len=0 TSval=763941138 TSecr=3965787482"
"8308","32.547584","57.144.100.192","192.168.137.7","UDP","90","443  >  48513 Len=48"
"8309","32.572370","192.168.137.7","157.240.17.39","TLSv1.3","130","Change Cipher Spec, Application Data"
"8310","32.814897","157.240.17.39","192.168.137.7","TLSv1.3","243","Application Data"
"8311","32.817368","192.168.137.7","157.240.17.39","TLSv1.3","336","Application Data"
"8312","33.125840","157.240.17.39","192.168.137.7","TLSv1.3","524","Application Data"
"8313","33.132612","192.168.137.7","192.168.137.1","DNS","130","Standard query 0x1b59 A 5501697c-3f11-404a-970d-df507dee5dea-netseer-ipaddr-assoc.xy.fbcdn.net"
"8314","33.171044","192.168.137.7","157.240.17.39","TCP","66","36552  >  443 [ACK] Seq=852 Ack=3934 Win=79360 Len=0 TSval=763941778 TSecr=3965787971"
"8315","33.181078","192.168.137.1","192.168.137.7","DNS","130","Standard query response 0x1b59 No such name A 5501697c-3f11-404a-970d-df507dee5dea-netseer-ipaddr-assoc.xy.fbcdn.net"
"8316","33.187587","192.168.137.7","192.168.137.1","DNS","141","Standard query 0xd518 A 5501697c-3f11-404a-970d-df507dee5dea-netseer-ipaddr-assoc.xy.fbcdn.net.mshome.net"
"8317","33.235443","192.168.137.1","192.168.137.7","DNS","141","Standard query response 0xd518 No such name A 5501697c-3f11-404a-970d-df507dee5dea-netseer-ipaddr-assoc.xy.fbcdn.net.mshome.net"
"8318","33.529454","192.168.137.7","157.240.208.63","QUIC","814","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8319","33.562988","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"8320","33.563091","157.240.208.63","192.168.137.7","QUIC","442","Protected Payload (KP0)"
"8321","33.563131","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8322","33.563166","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8323","33.563199","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8324","33.563233","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8325","33.563265","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8326","33.563328","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8327","33.563361","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8328","33.566158","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8329","33.569618","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8330","33.569714","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8331","33.569754","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8332","33.569790","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8333","33.569837","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8334","33.569872","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8335","33.569907","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8336","33.569944","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8337","33.569981","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8338","33.570018","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8339","33.570054","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8340","33.570092","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8341","33.570130","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8342","33.570169","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8343","33.570211","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8344","33.570250","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8345","33.570357","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8346","33.570398","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8347","33.570431","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8348","33.570464","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8349","33.572842","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8350","33.572924","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8351","33.572964","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8352","33.572998","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8353","33.573032","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8354","33.573066","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8355","33.573099","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8356","33.573131","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8357","33.573164","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8358","33.573197","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8359","33.573228","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8360","33.573261","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8361","33.573293","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8362","33.573338","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8363","33.573374","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8364","33.573408","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8365","33.573495","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8366","33.573534","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8367","33.573568","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8368","33.573694","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8369","33.573768","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8370","33.573809","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8371","33.580446","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8372","33.583637","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8373","33.583706","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8374","33.583745","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8375","33.583778","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8376","33.583811","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8377","33.583842","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8378","33.583874","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8379","33.583906","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8380","33.583952","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8381","33.583985","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8382","33.584018","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8383","33.584053","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8384","33.584086","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8385","33.584120","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8386","33.584153","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8387","33.584184","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8388","33.584264","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8389","33.584301","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8390","33.584333","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8391","33.584469","157.240.208.63","192.168.137.7","QUIC","1210","Protected Payload (KP0)"
"8392","33.588090","192.168.137.7","157.240.208.63","QUIC","142","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8393","33.588090","192.168.137.7","157.240.208.63","QUIC","78","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8394","33.591410","192.168.137.7","157.240.208.63","QUIC","174","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8395","33.600665","192.168.137.7","157.240.208.63","QUIC","142","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8396","33.634317","192.168.137.7","157.240.208.63","QUIC","750","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8397","33.656086","157.240.208.63","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"8398","33.671286","157.240.208.63","192.168.137.7","QUIC","122","Protected Payload (KP0)"
"8399","33.671524","157.240.208.63","192.168.137.7","QUIC","474","Protected Payload (KP0)"
"8400","33.671617","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8401","33.671714","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8402","33.671786","157.240.208.63","192.168.137.7","QUIC","890","Protected Payload (KP0)"
"8403","33.671872","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8404","33.671939","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8405","33.672004","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8406","33.672067","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8407","33.672133","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8408","33.672199","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8409","33.672265","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8410","33.672330","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8411","33.672395","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8412","33.672461","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8413","33.672526","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8414","33.672754","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8415","33.672844","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8416","33.672912","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8417","33.672976","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8418","33.673043","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8419","33.673107","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8420","33.676643","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8421","33.676785","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8422","33.676866","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8423","33.676935","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8424","33.677000","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8425","33.677090","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8426","33.677157","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8427","33.677223","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8428","33.677288","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8429","33.677355","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8430","33.677420","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8431","33.677484","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8432","33.677547","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8433","33.677610","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8434","33.677674","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8435","33.677737","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8436","33.677968","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8437","33.678044","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8438","33.678111","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8439","33.678174","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8440","33.678264","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8441","33.678331","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8442","33.678397","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8443","33.678467","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8444","33.678534","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8445","33.678600","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8446","33.678667","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8447","33.678734","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8448","33.678802","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8449","33.678870","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8450","33.684175","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8451","33.684324","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8452","33.684402","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8453","33.687299","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8454","33.687455","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8455","33.687613","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8456","33.687723","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8457","33.687796","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8458","33.687887","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8459","33.687966","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8460","33.688037","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8461","33.688105","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8462","33.688169","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8463","33.688235","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8464","33.688299","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8465","33.688364","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8466","33.688429","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8467","33.688494","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8468","33.688558","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8469","33.688733","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8470","33.692583","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8471","33.692725","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8472","33.692829","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8473","33.692901","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8474","33.692970","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8475","33.693035","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8476","33.693101","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8477","33.693166","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8478","33.693233","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8479","33.693299","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8480","33.693368","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8481","33.693436","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8482","33.693506","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8483","33.693574","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8484","33.693699","192.168.137.7","157.240.208.63","QUIC","142","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8485","33.693699","192.168.137.7","157.240.208.63","QUIC","78","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8486","33.697298","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8487","33.697444","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8488","33.700434","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8489","33.700571","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8490","33.700650","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8491","33.700718","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8492","33.700784","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8493","33.700848","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8494","33.700913","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8495","33.700978","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8496","33.701020","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8497","33.701061","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8498","33.701101","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8499","33.701142","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8500","33.701181","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8501","33.701237","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8502","33.701279","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8503","33.701319","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8504","33.701417","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8505","33.701463","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8506","33.701503","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8507","33.702289","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8508","33.702375","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8509","33.702423","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8510","33.702465","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8511","33.702506","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8512","33.702548","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8513","33.702593","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8514","33.702637","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8515","33.702681","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8516","33.702739","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8517","33.702784","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8518","33.705637","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8519","33.705733","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8520","33.705783","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8521","33.705828","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8522","33.705900","192.168.137.7","157.240.208.63","QUIC","174","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8523","33.710623","192.168.137.7","157.240.208.63","QUIC","142","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8524","33.711275","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8525","33.711325","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8526","33.711354","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8527","33.711380","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8528","33.711404","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8529","33.711429","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8530","33.711453","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8531","33.711486","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8532","33.711512","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8533","33.711537","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8534","33.711564","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8535","33.711588","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8536","33.711619","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8537","33.711654","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8538","33.711689","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8539","33.711756","157.240.208.63","192.168.137.7","QUIC","1210","Protected Payload (KP0)"
"8540","33.716218","192.168.137.7","157.240.208.63","QUIC","174","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8541","33.716218","192.168.137.7","157.240.208.63","QUIC","142","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8542","33.725265","192.168.137.7","157.240.208.63","QUIC","174","Protected Payload (KP0), DCID=bc00ab47262c939d"
"8543","33.744003","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8544","33.744102","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8545","33.744143","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8546","33.744178","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8547","33.744242","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8548","33.744275","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8549","33.744308","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8550","33.744340","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8551","33.744372","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8552","33.747338","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8553","33.747492","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8554","33.747557","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8555","33.747630","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8556","33.747671","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8557","33.747707","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8558","33.747743","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8559","33.747777","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8560","33.747810","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8561","33.747844","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8562","33.747877","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8563","33.747911","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
"8564","33.747945","157.240.208.63","192.168.137.7","QUIC","1274","Protected Payload (KP0)"
