"No.","Time","Source","Destination","Protocol","Length","Info"
"1719","9.908065","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1720","9.910296","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"1721","9.912484","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"1722","9.918376","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1723","9.918500","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1724","9.918567","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1725","9.918625","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1726","9.918681","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1727","9.918735","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1728","9.918814","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1729","9.919790","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1730","9.919985","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1731","9.920112","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1732","9.920204","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1733","9.920282","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1734","9.920371","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1735","9.920464","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1736","9.920681","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"1737","9.928796","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"1738","9.973449","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1739","9.973540","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1740","9.973566","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1741","9.973588","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1742","9.973607","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1743","9.973627","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1744","9.973654","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1745","9.977156","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1746","9.977239","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1747","9.977282","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1748","9.977321","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1749","9.977359","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1750","9.977390","36.92.228.173","192.168.137.7","UDP","117","443  >  34627 Len=75"
"1751","9.977420","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1752","9.977453","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1753","9.977482","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1754","9.977510","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1755","9.977537","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1756","9.977563","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1757","9.977589","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1758","9.977613","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1759","9.979388","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1760","9.979468","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1761","9.979500","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1762","9.979528","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1763","9.979556","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1764","9.979584","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1765","9.979612","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1766","9.979639","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1767","9.979667","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1768","9.979694","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1769","9.979721","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1770","9.979751","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1771","9.982314","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1772","9.982409","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1773","9.982451","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1774","9.982488","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1775","9.982518","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1776","9.982547","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1777","9.982578","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1778","9.982607","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1779","9.982634","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1780","9.982666","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1781","9.982695","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1782","9.982724","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1783","9.982755","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1784","9.982784","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1785","9.982811","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1786","9.982852","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1787","9.986408","192.168.137.7","36.92.228.173","UDP","77","34627  >  443 Len=35"
"1788","9.986408","192.168.137.7","36.92.228.173","UDP","77","34627  >  443 Len=35"
"1789","9.986408","192.168.137.7","36.92.228.173","UDP","77","34627  >  443 Len=35"
"1790","9.986408","192.168.137.7","36.92.228.173","UDP","77","34627  >  443 Len=35"
"1791","9.989787","192.168.137.7","36.92.228.173","UDP","77","34627  >  443 Len=35"
"1792","9.989787","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1793","9.989787","192.168.137.7","36.92.228.173","UDP","83","34627  >  443 Len=41"
"1794","9.989787","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1795","9.989787","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1796","9.989787","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1797","9.989787","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1798","9.989787","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1799","9.992731","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1800","9.992731","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1801","9.993353","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1802","9.993534","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1803","9.994394","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1804","9.994394","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1805","9.994624","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1806","9.994624","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1807","9.994904","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1808","9.996050","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1809","9.996351","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1810","9.996924","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1811","9.997069","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1812","9.997069","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1813","9.997553","192.168.137.7","36.92.228.173","UDP","83","34627  >  443 Len=41"
"1814","9.997791","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1815","9.998229","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1816","9.999024","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1817","9.999304","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1818","9.999928","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1819","10.000285","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1820","10.000509","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1821","10.000696","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1822","10.000928","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1823","10.001252","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1824","10.002684","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1825","10.003313","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"1826","10.003868","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"1827","10.023181","192.168.137.7","36.92.228.173","UDP","813","34627  >  443 Len=771"
"1828","10.023579","192.168.137.7","36.92.228.173","UDP","1288","34627  >  443 Len=1246"
"1829","10.023579","192.168.137.7","36.92.228.173","UDP","1256","34627  >  443 Len=1214"
"1830","10.027940","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1831","10.028096","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1832","10.030346","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1833","10.030506","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1834","10.030578","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1835","10.030640","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1836","10.030703","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1837","10.030791","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1838","10.030851","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1839","10.030915","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1840","10.030975","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1841","10.031035","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1842","10.031093","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1843","10.031152","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1844","10.031210","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1845","10.037748","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"1846","10.056451","36.92.228.173","192.168.137.7","UDP","89","443  >  34627 Len=47"
"1847","10.056611","36.92.228.173","192.168.137.7","UDP","1288","443  >  34627 Len=1246"
"1848","10.056682","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1849","10.056741","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1850","10.056847","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1851","10.056906","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1852","10.056962","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1853","10.059594","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1854","10.059751","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1855","10.059866","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1856","10.059941","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1857","10.060007","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1858","10.060072","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1859","10.060137","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1860","10.060220","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1861","10.060289","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1862","10.060349","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1863","10.060411","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1864","10.060463","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1865","10.060505","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1866","10.060557","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1867","10.060617","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1868","10.060664","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1869","10.060858","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1870","10.060982","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1871","10.066428","192.168.137.7","36.92.228.173","UDP","79","34627  >  443 Len=37"
"1872","10.070718","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"1873","10.082333","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1874","10.082443","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1875","10.082490","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1876","10.082530","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1877","10.082567","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1878","10.082606","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1879","10.082644","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1880","10.085746","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1881","10.085846","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1882","10.085892","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1883","10.085932","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1884","10.085971","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1885","10.086009","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1886","10.086050","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1887","10.086090","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1888","10.086129","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1889","10.086169","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1890","10.086208","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1891","10.086247","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1892","10.086286","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1893","10.086326","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1894","10.086376","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1895","10.086417","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1896","10.086521","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1897","10.086565","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1898","10.086604","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1899","10.086643","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1900","10.086785","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1901","10.094453","192.168.137.7","36.92.228.173","UDP","74","34627  >  443 Len=32"
"1902","10.095280","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"1903","10.115179","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1904","10.115277","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1905","10.118528","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1906","10.118638","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1907","10.118681","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1908","10.118715","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1909","10.118748","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1910","10.118781","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1911","10.118827","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1912","10.118864","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1913","10.118900","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1914","10.118936","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1915","10.118974","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1916","10.119008","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1917","10.119043","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1918","10.119078","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1919","10.119113","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1920","10.119147","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1921","10.119398","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1922","10.119471","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1923","10.119510","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1924","10.119544","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1925","10.119767","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1926","10.119834","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1927","10.119883","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1928","10.119918","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1929","10.119951","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1930","10.119984","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1931","10.125492","192.168.137.7","36.92.228.173","UDP","74","34627  >  443 Len=32"
"1932","10.130508","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"1933","10.143658","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1934","10.143858","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1935","10.143941","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1936","10.144011","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1937","10.144075","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1938","10.144141","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1939","10.144207","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1940","10.144272","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1941","10.144334","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1942","10.144399","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1943","10.144466","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1944","10.144561","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1945","10.144629","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1946","10.144702","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1947","10.144778","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1948","10.145761","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1949","10.145911","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1950","10.145993","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1951","10.146061","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1952","10.146127","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1953","10.146193","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1954","10.146259","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1955","10.146323","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1956","10.146389","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1957","10.146454","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1958","10.146521","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1959","10.146585","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1960","10.167253","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1961","10.167416","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1962","10.167488","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1963","10.167548","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1964","10.167606","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1965","10.167664","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1966","10.167730","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1967","10.168989","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1968","10.169108","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1969","10.169177","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1970","10.169240","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1971","10.169298","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1972","10.169354","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1973","10.169411","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1974","10.169469","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1975","10.169549","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1976","10.169609","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1977","10.169708","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"1978","10.175704","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"1979","10.196728","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1980","10.196827","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1981","10.196867","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1982","10.196903","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1983","10.196936","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1984","10.196969","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1985","10.197002","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1986","10.197035","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1987","10.197067","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1988","10.197101","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1989","10.197134","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1990","10.197168","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1991","10.197201","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1992","10.197246","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1993","10.197280","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1994","10.197313","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1995","10.197398","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1996","10.197435","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1997","10.197469","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1998","10.199004","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"1999","10.199073","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2000","10.199113","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2001","10.199147","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2002","10.199180","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2003","10.199213","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2004","10.199246","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2005","10.199279","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2006","10.199312","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2007","10.204642","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"2008","10.209360","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"2009","10.219205","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2010","10.219308","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2011","10.219349","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2012","10.219384","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2013","10.219417","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2014","10.219450","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2015","10.222657","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2016","10.222752","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2017","10.222802","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2018","10.222846","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2019","10.222889","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2020","10.222932","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2021","10.222975","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2022","10.223035","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2023","10.223078","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2024","10.223121","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
